#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
XP_005557913.1	RAD21	9541.XP_005557913.1	9541.XP_005564020.1	0	0	0	0	0.089	0.070	0.574	0.416	0.761
XP_005557913.1	NDC80	9541.XP_005557913.1	9541.XP_005587142.1	0	0	0	0	0.717	0	0	0.235	0.774
XP_005557913.1	XP_005559295.1	9541.XP_005557913.1	9541.XP_005559295.1	0	0	0	0	0.719	0	0	0.236	0.776
XP_005557913.1	KIF4A	9541.XP_005557913.1	9541.XP_005593920.1	0	0	0	0	0.672	0.152	0.080	0.238	0.778
XP_005557913.1	KIF4B	9541.XP_005557913.1	9541.XP_005558430.1	0	0	0	0	0.672	0.152	0.080	0.238	0.778
XP_005557913.1	POLA2	9541.XP_005557913.1	9541.XP_005577355.1	0	0	0	0	0.604	0.042	0.399	0.143	0.778
XP_005557913.1	SMC3	9541.XP_005557913.1	9541.XP_005566468.1	0	0	0	0	0.093	0.153	0.572	0.411	0.780
XP_005557913.1	ESCO2	9541.XP_005557913.1	9541.XP_005562980.1	0	0	0	0	0.702	0.214	0	0.178	0.790
XP_005557913.1	TOP2A	9541.XP_005557913.1	9541.XP_005584155.1	0	0	0	0	0.718	0.072	0	0.301	0.801
XP_005557913.1	CDK1	9541.XP_005557913.1	9541.XP_005565839.1	0	0	0.480	0.986	0	0	0.800	0	0.801
XP_005557913.1	POLA1	9541.XP_005557913.1	9541.XP_005593254.1	0	0	0	0	0.595	0.160	0.399	0.207	0.816
XP_005557913.1	MKI67	9541.XP_005557913.1	9541.XP_005566801.1	0	0	0	0	0.676	0.092	0	0.454	0.825
XP_005557913.1	PRC1	9541.XP_005557913.1	9541.XP_005560582.1	0	0	0	0	0.712	0.354	0	0.235	0.845
XP_005557913.1	KIF20A	9541.XP_005557913.1	9541.XP_005557943.1	0	0	0	0	0.712	0.152	0.080	0.411	0.849
XP_005557913.1	AURKB	9541.XP_005557913.1	9541.XP_005582896.1	0	0	0.449	0.709	0.713	0.129	0.300	0.540	0.858
XP_005557913.1	NCAPH	9541.XP_005557913.1	9541.XP_005575043.1	0	0	0	0	0.664	0.092	0.488	0.236	0.864
XP_005557913.1	AURKA	9541.XP_005557913.1	9541.XP_005569450.1	0	0	0.447	0.733	0.710	0.129	0.374	0.541	0.868
XP_005557913.1	MCM6	9541.XP_005557913.1	9541.XP_005573099.1	0	0	0	0	0.687	0.161	0.388	0.301	0.872
XP_005557913.1	KIF23	9541.XP_005557913.1	9541.XP_005559975.1	0	0	0	0	0.709	0.152	0.080	0.523	0.877
XP_005557913.1	NCAPD3	9541.XP_005557913.1	9541.XP_005580259.1	0	0	0	0	0.674	0	0.568	0.207	0.878
XP_005557913.1	ESPL1	9541.XP_005557913.1	9541.XP_005571050.1	0	0	0	0	0.658	0.152	0	0.650	0.889
XP_005557913.1	MCM5	9541.XP_005557913.1	9541.XP_005567519.1	0	0	0	0	0.706	0.161	0.391	0.376	0.893
XP_005557913.1	SMC2	9541.XP_005557913.1	9541.XP_005581210.1	0	0	0	0	0.700	0.153	0.568	0.148	0.893
XP_005557913.1	CDC45	9541.XP_005557913.1	9541.XP_005568036.1	0	0	0	0	0.676	0.155	0.394	0.454	0.897
XP_005557913.1	MCM4	9541.XP_005557913.1	9541.XP_005563340.1	0	0	0	0	0.691	0.219	0.393	0.392	0.899
XP_005557913.1	MCM2	9541.XP_005557913.1	9541.XP_005571855.1	0	0	0	0	0.696	0.161	0.393	0.436	0.900
XP_005557913.1	NCAPD2	9541.XP_005557913.1	9541.XP_005569965.1	0	0	0	0	0.693	0.092	0.544	0.332	0.903
XP_005557913.1	CDK2	9541.XP_005557913.1	9541.XP_005571205.1	0	0	0.477	0.961	0.661	0.404	0.571	0.653	0.909
XP_005557913.1	KIF11	9541.XP_005557913.1	9541.XP_005566011.1	0	0	0	0	0.718	0.359	0.080	0.532	0.911
XP_005557913.1	BUB1	9541.XP_005557913.1	9541.XP_005575307.1	0	0	0	0	0.715	0.219	0.571	0.539	0.950
XP_005557913.1	PCNA	9541.XP_005557913.1	9541.XP_005568461.1	0	0	0	0	0.706	0.621	0.437	0.301	0.950
XP_005557913.1	BUB1B	9541.XP_005557913.1	9541.XP_005559212.1	0	0	0	0	0.712	0.219	0.571	0.559	0.951
XP_005557913.1	CDC6	9541.XP_005557913.1	9541.XP_005584144.1	0	0	0	0	0.669	0.612	0.437	0.537	0.962
XP_005557913.1	RB1	9541.XP_005557913.1	9541.XP_005585892.1	0	0	0	0	0.065	0.712	0.904	0.419	0.983
XP_005557913.1	PLK1	9541.XP_005557913.1	9541.XP_005575426.1	0	0	0	0.610	0.717	0.216	0.909	0.639	0.983
XP_005557913.1	CCNB3	9541.XP_005557913.1	9541.XP_005593641.1	0	0	0	0	0.705	0.722	0.847	0.541	0.993
XP_005557913.1	XP_005595939.1	9541.XP_005557913.1	9541.XP_005595939.1	0	0	0	0	0.676	0.801	0.902	0.534	0.996
XP_005557913.1	CCNA1	9541.XP_005557913.1	9541.XP_005585703.1	0	0.005	0	0	0.672	0.673	0.904	0.655	0.996
XP_005557913.1	CCNB1	9541.XP_005557913.1	9541.XP_005558919.1	0	0	0	0	0.676	0.801	0.902	0.534	0.996
XP_005557913.1	CCNB2	9541.XP_005557913.1	9541.XP_005559729.1	0	0	0	0	0.719	0.712	0.908	0.655	0.997
XP_005559295.1	NUF2	9541.XP_005559295.1	9541.XP_005539887.1	0	0	0	0	0.763	0	0	0.482	0.871
XP_005559295.1	ASPM	9541.XP_005559295.1	9541.XP_005540367.1	0	0	0	0	0.767	0	0	0.438	0.863
XP_005559295.1	PLK3	9541.XP_005559295.1	9541.XP_005543618.1	0	0	0	0	0.436	0	0	0.060	0.447
XP_005559295.1	CDC20	9541.XP_005559295.1	9541.XP_005543737.1	0	0	0	0	0.768	0	0	0.437	0.863
XP_005559295.1	TOP2B	9541.XP_005559295.1	9541.XP_005545688.1	0	0	0	0	0.659	0	0	0.236	0.728
XP_005559295.1	SMC4	9541.XP_005559295.1	9541.XP_005546302.1	0	0	0	0	0.719	0	0	0.243	0.778
XP_005559295.1	ECT2	9541.XP_005559295.1	9541.XP_005546456.1	0	0	0	0	0.743	0	0	0.207	0.787
XP_005559295.1	KIF15	9541.XP_005559295.1	9541.XP_005546914.1	0	0	0	0	0.726	0.046	0	0.415	0.833
XP_005559295.1	MCM7	9541.XP_005559295.1	9541.XP_005549212.1	0	0	0	0	0.285	0	0	0.233	0.428
XP_005559295.1	XP_005549994.1	9541.XP_005559295.1	9541.XP_005549994.1	0	0	0	0	0.683	0	0	0.195	0.733
XP_005559295.1	NCAPG2	9541.XP_005559295.1	9541.XP_005551342.1	0	0	0	0	0.664	0	0	0.379	0.782
XP_005559295.1	FBXO5	9541.XP_005559295.1	9541.XP_005552222.1	0	0	0	0	0.689	0	0	0.219	0.746
XP_005559295.1	MCM3	9541.XP_005559295.1	9541.XP_005552813.1	0	0	0	0	0.603	0	0	0.062	0.611
XP_005559295.1	NCAPG	9541.XP_005559295.1	9541.XP_005554603.1	0	0	0	0	0.768	0	0	0.335	0.839
XP_005559295.1	CENPE	9541.XP_005559295.1	9541.XP_005555637.1	0	0	0	0	0.764	0.046	0	0.239	0.813
XP_005559295.1	MAD2L1	9541.XP_005559295.1	9541.XP_005555868.1	0	0	0	0	0.683	0	0	0.195	0.733
XP_005559295.1	CCNA2	9541.XP_005559295.1	9541.XP_005555896.1	0	0	0	0	0.768	0.134	0	0.300	0.847
XP_005559295.1	PLK4	9541.XP_005559295.1	9541.XP_005555946.1	0	0	0	0	0.703	0	0	0.188	0.748
XP_005559295.1	TRIP13	9541.XP_005559295.1	9541.XP_005556595.1	0	0	0	0	0.708	0	0	0.200	0.756
XP_005559295.1	PLK2	9541.XP_005559295.1	9541.XP_005557003.1	0	0	0	0	0.632	0	0	0.123	0.663
XP_005559295.1	XP_005557913.1	9541.XP_005559295.1	9541.XP_005557913.1	0	0	0	0	0.719	0	0	0.236	0.776
XP_005559295.1	KIF20A	9541.XP_005559295.1	9541.XP_005557943.1	0	0	0	0	0.763	0.115	0	0.385	0.859
XP_005559295.1	KIF4B	9541.XP_005559295.1	9541.XP_005558430.1	0	0	0	0	0.668	0.046	0	0.235	0.736
XP_005559295.1	CCNB1	9541.XP_005559295.1	9541.XP_005558919.1	0	0	0	0	0.686	0.087	0	0.306	0.783
XP_005559295.1	BUB1B	9541.XP_005559295.1	9541.XP_005559212.1	0	0	0	0	0.760	0	0	0.432	0.857
XP_005559295.1	MCM5	9541.XP_005559295.1	9541.XP_005567519.1	0	0	0	0	0.590	0	0	0.066	0.600
XP_005559295.1	PCNA	9541.XP_005559295.1	9541.XP_005568461.1	0	0	0	0	0.625	0	0	0	0.625
XP_005559295.1	CDK2	9541.XP_005559295.1	9541.XP_005571205.1	0	0	0	0	0.636	0	0	0.059	0.642
XP_005559295.1	MCM6	9541.XP_005559295.1	9541.XP_005573099.1	0	0	0	0	0.520	0	0	0.301	0.650
XP_005559295.1	NCAPD3	9541.XP_005559295.1	9541.XP_005580259.1	0	0	0	0	0.658	0	0	0.044	0.659
XP_005559295.1	ESCO1	9541.XP_005559295.1	9541.XP_005587116.1	0	0	0	0	0.647	0	0	0.113	0.673
XP_005559295.1	AURKC	9541.XP_005559295.1	9541.XP_005590555.1	0	0	0	0	0.666	0	0	0.082	0.680
XP_005559295.1	ZWILCH	9541.XP_005559295.1	9541.XP_005559924.1	0	0	0	0	0.664	0	0	0.111	0.688
XP_005559295.1	MCM4	9541.XP_005559295.1	9541.XP_005563340.1	0	0	0	0	0.675	0	0	0.110	0.698
XP_005559295.1	KIF18B	9541.XP_005559295.1	9541.XP_005584522.1	0	0	0	0	0.650	0.046	0	0.211	0.713
XP_005559295.1	CDC45	9541.XP_005559295.1	9541.XP_005568036.1	0	0	0	0	0.711	0	0	0.060	0.716
XP_005559295.1	KIF4A	9541.XP_005559295.1	9541.XP_005593920.1	0	0	0	0	0.668	0.046	0	0.235	0.736
XP_005559295.1	NCAPD2	9541.XP_005559295.1	9541.XP_005569965.1	0	0	0	0	0.680	0	0	0.239	0.746
XP_005559295.1	XP_005595939.1	9541.XP_005559295.1	9541.XP_005595939.1	0	0	0	0	0.686	0.087	0	0.205	0.752
XP_005559295.1	CCNA1	9541.XP_005559295.1	9541.XP_005585703.1	0	0	0	0	0.694	0.134	0	0.166	0.759
XP_005559295.1	ESPL1	9541.XP_005559295.1	9541.XP_005571050.1	0	0	0	0	0.714	0	0	0.207	0.763
XP_005559295.1	NCAPH	9541.XP_005559295.1	9541.XP_005575043.1	0	0	0	0	0.715	0	0	0.203	0.763
XP_005559295.1	CDK1	9541.XP_005559295.1	9541.XP_005565839.1	0	0	0	0	0.719	0	0	0.236	0.776
XP_005559295.1	SMC2	9541.XP_005559295.1	9541.XP_005581210.1	0	0	0	0	0.765	0	0	0.098	0.778
XP_005559295.1	NDC80	9541.XP_005559295.1	9541.XP_005587142.1	0	0	0	0	0.768	0	0	0.122	0.787
XP_005559295.1	CDC6	9541.XP_005559295.1	9541.XP_005584144.1	0	0	0	0	0.715	0	0	0.292	0.789
XP_005559295.1	ESCO2	9541.XP_005559295.1	9541.XP_005562980.1	0	0	0	0	0.762	0	0	0.227	0.808
XP_005559295.1	MCM2	9541.XP_005559295.1	9541.XP_005571855.1	0	0	0	0	0.675	0	0	0.469	0.820
XP_005559295.1	PLK1	9541.XP_005559295.1	9541.XP_005575426.1	0	0	0	0	0.766	0	0	0.269	0.821
XP_005559295.1	AURKA	9541.XP_005559295.1	9541.XP_005569450.1	0	0	0	0	0.764	0	0	0.301	0.827
XP_005559295.1	AURKB	9541.XP_005559295.1	9541.XP_005582896.1	0	0	0	0	0.762	0	0	0.345	0.837
XP_005559295.1	KIF23	9541.XP_005559295.1	9541.XP_005559975.1	0	0	0	0	0.765	0.073	0	0.335	0.842
XP_005559295.1	MKI67	9541.XP_005559295.1	9541.XP_005566801.1	0	0	0	0	0.767	0	0	0.363	0.845
XP_005559295.1	PRC1	9541.XP_005559295.1	9541.XP_005560582.1	0	0	0	0	0.765	0	0	0.387	0.849
XP_005559295.1	CCNB3	9541.XP_005559295.1	9541.XP_005593641.1	0	0	0	0	0.753	0.087	0	0.392	0.850
XP_005559295.1	CCNB2	9541.XP_005559295.1	9541.XP_005559729.1	0	0	0	0	0.766	0.087	0	0.388	0.857
XP_005559295.1	BUB1	9541.XP_005559295.1	9541.XP_005575307.1	0	0	0	0	0.759	0	0	0.438	0.858
XP_005559295.1	KIF11	9541.XP_005559295.1	9541.XP_005566011.1	0	0	0	0	0.769	0.046	0	0.434	0.864
XP_005559295.1	TOP2A	9541.XP_005559295.1	9541.XP_005584155.1	0	0	0	0	0.766	0	0	0.536	0.886
XP_005568621.1	NUF2	9541.XP_005568621.1	9541.XP_005539887.1	0	0	0	0	0.439	0	0	0.174	0.516
XP_005568621.1	CDK18	9541.XP_005568621.1	9541.XP_005540653.1	0	0	0	0	0.064	0.070	0.374	0.235	0.527
XP_005568621.1	PLK3	9541.XP_005568621.1	9541.XP_005543618.1	0	0	0	0	0.172	0.584	0.432	0.335	0.852
XP_005568621.1	CDC20	9541.XP_005568621.1	9541.XP_005543737.1	0	0	0	0	0.104	0.084	0	0.332	0.403
XP_005568621.1	TOP2B	9541.XP_005568621.1	9541.XP_005545688.1	0	0	0	0	0.140	0	0	0.332	0.400
XP_005568621.1	STAG1	9541.XP_005568621.1	9541.XP_005545895.1	0	0	0	0	0.583	0.670	0.432	0.535	0.958
XP_005568621.1	SMC4	9541.XP_005568621.1	9541.XP_005546302.1	0	0	0	0	0.360	0.404	0.239	0.529	0.844
XP_005568621.1	MCM7	9541.XP_005568621.1	9541.XP_005549212.1	0	0	0	0	0.660	0.089	0	0.100	0.696
XP_005568621.1	STAG3	9541.XP_005568621.1	9541.XP_005549268.1	0	0	0	0	0.583	0.670	0.432	0.663	0.970
XP_005568621.1	CDK14	9541.XP_005568621.1	9541.XP_005550323.1	0	0	0	0	0.064	0.070	0.374	0.235	0.527
XP_005568621.1	NCAPG2	9541.XP_005568621.1	9541.XP_005551342.1	0	0	0	0	0.613	0	0	0.235	0.691
XP_005568621.1	MCM3	9541.XP_005568621.1	9541.XP_005552813.1	0	0	0	0	0.666	0.053	0	0.117	0.696
XP_005568621.1	HIST1H2BM	9541.XP_005568621.1	9541.XP_005554278.1	0	0	0	0	0.061	0.493	0.234	0.238	0.684
XP_005568621.1	NCAPG	9541.XP_005568621.1	9541.XP_005554603.1	0	0	0	0	0.285	0.115	0	0.517	0.667
XP_005568621.1	PDS5A	9541.XP_005568621.1	9541.XP_005554770.1	0	0	0	0	0.204	0.695	0.445	0.435	0.913
XP_005568621.1	PLK4	9541.XP_005568621.1	9541.XP_005555946.1	0	0	0	0	0.172	0.491	0.374	0.239	0.772
XP_005568621.1	NIPBL	9541.XP_005568621.1	9541.XP_005556789.1	0	0	0	0	0.162	0.791	0.487	0.530	0.952
XP_005568621.1	PLK2	9541.XP_005568621.1	9541.XP_005557003.1	0	0	0	0	0.172	0.584	0.432	0.335	0.852
XP_005568621.1	XP_005557913.1	9541.XP_005568621.1	9541.XP_005557913.1	0	0	0	0	0.064	0.070	0.374	0.235	0.527
XP_005568621.1	CCNB1	9541.XP_005568621.1	9541.XP_005558919.1	0	0	0	0	0.066	0.073	0.432	0.322	0.621
XP_005568621.1	BUB1B	9541.XP_005568621.1	9541.XP_005559212.1	0	0	0	0	0.636	0.080	0	0.388	0.777
XP_005568621.1	CCNB2	9541.XP_005568621.1	9541.XP_005559729.1	0	0	0	0	0.066	0.073	0.432	0.322	0.621
XP_005568621.1	REC8	9541.XP_005568621.1	9541.XP_005561003.1	0	0	0	0.551	0	0.540	0.398	0.678	0.797
XP_005568621.1	ESCO2	9541.XP_005568621.1	9541.XP_005562980.1	0	0	0	0	0.063	0.601	0.446	0.437	0.867
XP_005568621.1	MCM4	9541.XP_005568621.1	9541.XP_005563340.1	0	0	0	0	0.659	0.089	0	0.063	0.683
XP_005568621.1	MCMDC2	9541.XP_005568621.1	9541.XP_005563516.1	0	0	0	0	0.139	0.053	0	0.564	0.613
XP_005568621.1	NSMCE2	9541.XP_005568621.1	9541.XP_005564110.1	0	0	0	0	0.064	0.080	0.485	0.235	0.615
XP_005568621.1	WAPL	9541.XP_005568621.1	9541.XP_005565313.1	0	0	0	0	0.064	0.600	0.482	0.499	0.889
XP_005568621.1	CDK1	9541.XP_005568621.1	9541.XP_005565839.1	0	0	0	0	0.064	0.070	0.374	0.235	0.527
XP_005568621.1	KIF11	9541.XP_005568621.1	9541.XP_005566011.1	0	0	0	0	0.657	0.173	0	0.207	0.755
XP_005568621.1	SMC3	9541.XP_005568621.1	9541.XP_005566468.1	0	0	0	0	0.660	0.792	0.488	0.665	0.986
XP_005568621.1	NCAPH2	9541.XP_005568621.1	9541.XP_005566939.1	0	0	0	0	0.645	0	0	0.411	0.781
XP_005568621.1	SMC1B	9541.XP_005568621.1	9541.XP_005567069.1	0	0	0	0	0.643	0.695	0.446	0.677	0.977
XP_005568621.1	MCM5	9541.XP_005568621.1	9541.XP_005567519.1	0	0	0	0	0.651	0.053	0	0.067	0.664
XP_005568621.1	PCNA	9541.XP_005568621.1	9541.XP_005568461.1	0	0	0	0	0.542	0.156	0	0.300	0.705
XP_005568621.1	TOP2A	9541.XP_005568621.1	9541.XP_005584155.1	0	0	0	0	0.140	0	0	0.332	0.400
XP_005568621.1	MCM2	9541.XP_005568621.1	9541.XP_005571855.1	0	0	0	0	0.348	0.053	0	0.121	0.409
XP_005568621.1	CCNB3	9541.XP_005568621.1	9541.XP_005593641.1	0	0	0	0	0.070	0.055	0.308	0.178	0.433
XP_005568621.1	RB1	9541.XP_005568621.1	9541.XP_005585892.1	0	0	0	0	0.512	0	0	0.064	0.523
XP_005568621.1	CDK2	9541.XP_005568621.1	9541.XP_005571205.1	0	0	0	0	0.064	0.070	0.374	0.235	0.527
XP_005568621.1	CDK17	9541.XP_005568621.1	9541.XP_005571975.1	0	0	0	0	0.064	0.070	0.374	0.235	0.527
XP_005568621.1	CDK15	9541.XP_005568621.1	9541.XP_005573997.1	0	0	0	0	0.064	0.070	0.374	0.235	0.527
XP_005568621.1	NCAPD2	9541.XP_005568621.1	9541.XP_005569965.1	0	0	0	0	0.126	0	0	0.483	0.528
XP_005568621.1	CDC6	9541.XP_005568621.1	9541.XP_005584144.1	0	0	0	0	0.466	0.066	0	0.135	0.530
XP_005568621.1	NCAPD3	9541.XP_005568621.1	9541.XP_005580259.1	0	0	0	0	0.362	0	0	0.301	0.534
XP_005568621.1	NCAPH	9541.XP_005568621.1	9541.XP_005575043.1	0	0	0	0	0.146	0.092	0	0.491	0.570
XP_005568621.1	XP_005595939.1	9541.XP_005568621.1	9541.XP_005595939.1	0	0	0	0	0.066	0.073	0.432	0.322	0.621
XP_005568621.1	POLD1	9541.XP_005568621.1	9541.XP_005590063.1	0	0	0	0	0.659	0.055	0	0.056	0.669
XP_005568621.1	CHTF18	9541.XP_005568621.1	9541.XP_005590877.1	0	0	0	0	0.190	0.289	0	0.483	0.676
XP_005568621.1	POLA2	9541.XP_005568621.1	9541.XP_005577355.1	0	0	0	0	0.655	0	0	0.184	0.706
XP_005568621.1	POLA1	9541.XP_005568621.1	9541.XP_005593254.1	0	0	0	0	0.665	0.055	0	0.168	0.713
XP_005568621.1	NDC80	9541.XP_005568621.1	9541.XP_005587142.1	0	0	0	0	0.647	0.043	0	0.301	0.743
XP_005568621.1	BUB1	9541.XP_005568621.1	9541.XP_005575307.1	0	0	0	0	0.636	0.080	0	0.388	0.777
XP_005568621.1	PLK5	9541.XP_005568621.1	9541.XP_005588682.1	0	0	0	0	0.172	0.600	0.374	0.239	0.821
XP_005568621.1	MSH6	9541.XP_005568621.1	9541.XP_005575994.1	0	0	0	0	0.641	0.304	0	0.385	0.832
XP_005568621.1	PLK1	9541.XP_005568621.1	9541.XP_005575426.1	0	0	0	0	0.172	0.584	0.432	0.335	0.852
XP_005568621.1	SMC6	9541.XP_005568621.1	9541.XP_005576553.1	0	0	0	0	0.192	0.404	0.488	0.479	0.854
XP_005568621.1	ESCO1	9541.XP_005568621.1	9541.XP_005587116.1	0	0	0	0	0.063	0.601	0.446	0.427	0.865
XP_005568621.1	ESPL1	9541.XP_005568621.1	9541.XP_005571050.1	0	0	0	0	0.465	0.666	0	0.532	0.909
XP_005568621.1	SMC2	9541.XP_005568621.1	9541.XP_005581210.1	0	0	0	0	0.654	0.404	0.239	0.500	0.911
XP_005568621.1	PDS5B	9541.XP_005568621.1	9541.XP_005585665.1	0	0	0	0	0.204	0.695	0.445	0.435	0.913
XP_005568621.1	SMC5	9541.XP_005568621.1	9541.XP_005581952.1	0	0	0	0	0.652	0.404	0.488	0.523	0.942
XP_005568621.1	STAG2	9541.XP_005568621.1	9541.XP_005594569.1	0	0	0	0	0.583	0.670	0.432	0.435	0.949
XP_005568621.1	SMC1A	9541.XP_005568621.1	9541.XP_005593702.1	0	0	0	0	0.643	0.695	0.446	0.649	0.975
XP_005571462.1	STAG1	9541.XP_005571462.1	9541.XP_005545895.1	0	0	0	0	0.228	0.072	0	0.236	0.404
XP_005571462.1	SMC4	9541.XP_005571462.1	9541.XP_005546302.1	0	0	0	0	0.656	0.478	0	0.081	0.820
XP_005571462.1	MCM7	9541.XP_005571462.1	9541.XP_005549212.1	0	0	0	0	0.614	0.073	0	0.137	0.664
XP_005571462.1	STAG3	9541.XP_005571462.1	9541.XP_005549268.1	0	0	0	0	0.228	0.072	0	0.236	0.404
XP_005571462.1	MCM9	9541.XP_005571462.1	9541.XP_005551740.1	0	0	0	0	0.618	0.115	0	0.180	0.698
XP_005571462.1	MCM3	9541.XP_005571462.1	9541.XP_005552813.1	0	0	0	0	0.614	0.063	0	0.176	0.675
XP_005571462.1	HIST1H2BM	9541.XP_005571462.1	9541.XP_005554278.1	0	0	0	0	0.051	0.500	0	0.064	0.517
XP_005571462.1	PDS5A	9541.XP_005571462.1	9541.XP_005554770.1	0	0	0	0	0.162	0.477	0	0.464	0.744
XP_005571462.1	SMARCA5	9541.XP_005571462.1	9541.XP_005556048.1	0	0	0	0	0.159	0.125	0.213	0.126	0.426
XP_005571462.1	TRIP13	9541.XP_005571462.1	9541.XP_005556595.1	0	0	0	0	0.090	0.053	0.191	0.301	0.447
XP_005571462.1	RAD50	9541.XP_005571462.1	9541.XP_005557789.1	0	0	0	0	0.163	0.491	0.565	0.105	0.811
XP_005571462.1	ESCO2	9541.XP_005571462.1	9541.XP_005562980.1	0	0	0	0	0.112	0.215	0.138	0.300	0.523
XP_005571462.1	WRN	9541.XP_005571462.1	9541.XP_005563073.1	0	0	0	0	0.181	0.505	0.596	0.206	0.852
XP_005571462.1	MCM4	9541.XP_005571462.1	9541.XP_005563340.1	0	0	0	0	0.666	0.063	0	0.121	0.700
XP_005571462.1	MCMDC2	9541.XP_005571462.1	9541.XP_005563516.1	0	0	0	0	0.464	0.063	0	0.123	0.521
XP_005571462.1	KIF11	9541.XP_005571462.1	9541.XP_005566011.1	0	0	0	0	0.607	0.060	0	0	0.614
XP_005571462.1	SMC3	9541.XP_005571462.1	9541.XP_005566468.1	0	0	0	0	0.651	0.219	0	0.331	0.801
XP_005571462.1	SMC1B	9541.XP_005571462.1	9541.XP_005567069.1	0	0	0	0	0.635	0.543	0	0.117	0.839
XP_005571462.1	MCM5	9541.XP_005571462.1	9541.XP_005567519.1	0	0	0	0	0.663	0.092	0	0.058	0.686
XP_005571462.1	CDC45	9541.XP_005571462.1	9541.XP_005568036.1	0	0	0	0	0.163	0.481	0	0.324	0.680
XP_005571462.1	MCM8	9541.XP_005571462.1	9541.XP_005568447.1	0	0	0	0	0.464	0.063	0	0.123	0.521
XP_005571462.1	PCNA	9541.XP_005571462.1	9541.XP_005568461.1	0	0	0	0	0.200	0.909	0.491	0.411	0.975
XP_005571462.1	ESPL1	9541.XP_005571462.1	9541.XP_005571050.1	0	0	0	0	0.578	0	0	0	0.578
XP_005571462.1	STAG2	9541.XP_005571462.1	9541.XP_005594569.1	0	0	0	0	0.228	0.072	0	0.236	0.404
XP_005571462.1	MCM6	9541.XP_005571462.1	9541.XP_005573099.1	0	0	0	0	0.464	0.063	0	0.123	0.521
XP_005571462.1	ESCO1	9541.XP_005571462.1	9541.XP_005587116.1	0	0	0	0	0.112	0.215	0.138	0.300	0.523
XP_005571462.1	NDC80	9541.XP_005571462.1	9541.XP_005587142.1	0	0	0	0	0.586	0	0	0	0.586
XP_005571462.1	PDS5B	9541.XP_005571462.1	9541.XP_005585665.1	0	0	0	0	0.162	0.369	0	0.333	0.616
XP_005571462.1	CDC6	9541.XP_005571462.1	9541.XP_005584144.1	0	0	0	0	0.576	0.066	0	0.112	0.617
XP_005571462.1	SMC6	9541.XP_005571462.1	9541.XP_005576553.1	0	0	0	0	0.514	0.219	0	0.081	0.620
XP_005571462.1	MCM2	9541.XP_005571462.1	9541.XP_005571855.1	0	0	0	0	0.618	0.127	0	0.239	0.724
XP_005571462.1	SMC5	9541.XP_005571462.1	9541.XP_005581952.1	0	0	0	0	0.615	0.219	0	0.179	0.731
XP_005571462.1	SMC2	9541.XP_005571462.1	9541.XP_005581210.1	0	0	0	0	0.658	0.404	0	0.081	0.796
XP_005571462.1	POLA2	9541.XP_005571462.1	9541.XP_005577355.1	0	0	0	0	0.371	0.504	0.489	0.179	0.851
XP_005571462.1	MSH6	9541.XP_005571462.1	9541.XP_005575994.1	0	0	0	0	0.658	0.515	0	0.201	0.855
XP_005571462.1	POLD1	9541.XP_005571462.1	9541.XP_005590063.1	0	0	0	0	0.662	0.180	0.476	0.238	0.874
XP_005571462.1	LIG1	9541.XP_005571462.1	9541.XP_005589781.1	0	0	0	0	0.649	0.115	0.476	0.382	0.885
XP_005571462.1	SMC1A	9541.XP_005571462.1	9541.XP_005593702.1	0	0	0	0	0.635	0.709	0	0.117	0.898
XP_005571462.1	POLA1	9541.XP_005571462.1	9541.XP_005593254.1	0	0	0	0	0.666	0.180	0.489	0.414	0.907
XP_005571462.1	CHTF18	9541.XP_005571462.1	9541.XP_005590877.1	0	0	0	0	0.620	0.674	0.439	0.542	0.963
XP_005595939.1	NUF2	9541.XP_005595939.1	9541.XP_005539887.1	0	0	0	0	0.675	0	0	0.122	0.702
XP_005595939.1	ASPM	9541.XP_005595939.1	9541.XP_005540367.1	0	0	0	0	0.711	0	0	0.176	0.751
XP_005595939.1	CDK18	9541.XP_005595939.1	9541.XP_005540653.1	0	0	0	0	0.572	0.499	0.369	0.237	0.882
XP_005595939.1	PLK3	9541.XP_005595939.1	9541.XP_005543618.1	0	0	0	0	0.654	0.353	0.374	0.332	0.893
XP_005595939.1	CDC20	9541.XP_005595939.1	9541.XP_005543737.1	0	0	0	0	0.715	0.780	0.789	0.532	0.993
XP_005595939.1	TOP2B	9541.XP_005595939.1	9541.XP_005545688.1	0	0	0	0	0.664	0.042	0	0.235	0.732
XP_005595939.1	STAG1	9541.XP_005595939.1	9541.XP_005545895.1	0	0	0	0	0.064	0	0.570	0.110	0.610
XP_005595939.1	SMC4	9541.XP_005595939.1	9541.XP_005546302.1	0	0	0	0	0.609	0.054	0.573	0.238	0.863
XP_005595939.1	ECT2	9541.XP_005595939.1	9541.XP_005546456.1	0	0	0	0	0.666	0.084	0	0.060	0.687
XP_005595939.1	KIF15	9541.XP_005595939.1	9541.XP_005546914.1	0	0	0	0	0.676	0.124	0	0.179	0.746
XP_005595939.1	MCM7	9541.XP_005595939.1	9541.XP_005549212.1	0	0	0	0	0.673	0.181	0.140	0.305	0.818
